time,pedestrians,bicyclists,cars,buses,trucks,location,long,lat
2019-11-05T04:30:00Z,0,0,20,0,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T04:45:00Z,0,0,19,2,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T05:00:00Z,1,0,26,1,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T05:15:00Z,0,0,11,1,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T05:30:00Z,0,0,15,0,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T05:45:00Z,0,0,17,0,1,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T06:00:00Z,0,0,11,0,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T06:15:00Z,0,0,14,0,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T06:30:00Z,0,0,13,0,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T06:45:00Z,0,0,4,0,1,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T07:00:00Z,0,0,2,1,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T07:15:00Z,0,0,4,0,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T07:30:00Z,0,0,6,0,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T07:45:00Z,0,0,5,0,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T08:00:00Z,0,2,3,0,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T08:15:00Z,0,1,9,0,2,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T08:30:00Z,0,0,6,0,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T08:45:00Z,0,0,13,1,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T09:00:00Z,0,1,2,0,1,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T09:15:00Z,0,0,3,0,2,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T09:30:00Z,0,0,9,0,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T09:45:00Z,0,0,7,0,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T10:00:00Z,0,0,14,0,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T10:15:00Z,0,0,9,0,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T10:30:00Z,0,2,19,1,2,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T10:45:00Z,0,1,48,2,4,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T11:00:00Z,0,0,33,0,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T11:15:00Z,0,0,71,2,8,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T11:30:00Z,1,0,110,5,3,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T11:45:00Z,22,3,183,10,13,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T12:00:00Z,1,0,216,11,16,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T12:15:00Z,0,0,249,5,14,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T12:30:00Z,6,1,322,9,22,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T12:45:00Z,6,0,369,11,19,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T13:00:00Z,3,0,296,11,17,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T13:15:00Z,1,1,273,9,17,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T13:30:00Z,16,1,309,10,11,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T13:45:00Z,41,6,329,7,29,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T14:00:00Z,41,6,278,17,23,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T14:15:00Z,167,28,351,8,36,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T14:30:00Z,88,23,463,12,40,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T14:45:00Z,88,9,266,12,24,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T15:00:00Z,76,8,289,15,19,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T15:15:00Z,57,8,313,17,21,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T15:30:00Z,211,27,339,7,43,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T15:45:00Z,670,96,371,10,19,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T16:00:00Z,133,19,377,6,34,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T16:15:00Z,57,2,233,8,20,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T16:30:00Z,52,1,203,4,21,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T16:45:00Z,202,19,265,7,18,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T17:00:00Z,212,19,259,6,15,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T17:15:00Z,491,76,303,6,13,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T17:30:00Z,126,13,316,11,25,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T17:45:00Z,163,7,238,8,13,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T18:00:00Z,67,0,221,9,18,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T18:15:00Z,83,4,210,6,10,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T18:30:00Z,266,9,288,4,21,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T18:45:00Z,658,77,330,7,31,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T19:00:00Z,102,12,260,5,20,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T19:15:00Z,42,5,208,8,13,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T19:30:00Z,59,1,146,6,11,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T19:45:00Z,99,0,178,12,7,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T20:00:00Z,128,2,201,6,12,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T20:15:00Z,256,21,260,14,33,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T20:30:00Z,154,4,295,11,15,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T20:45:00Z,96,3,190,6,9,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T21:00:00Z,74,4,227,10,12,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T21:15:00Z,92,6,287,11,6,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T21:30:00Z,193,18,441,8,14,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T21:45:00Z,398,45,484,12,29,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T22:00:00Z,165,12,518,16,19,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T22:15:00Z,40,4,360,6,13,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T22:30:00Z,5,0,291,7,5,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T22:45:00Z,5,1,301,6,6,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T23:00:00Z,5,0,317,7,6,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T23:15:00Z,10,1,331,9,5,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T23:30:00Z,6,0,353,7,7,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-05T23:45:00Z,11,0,349,6,5,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T00:00:00Z,8,0,414,4,9,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T00:15:00Z,9,0,254,1,6,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T00:30:00Z,1,0,143,5,2,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T00:45:00Z,0,0,123,2,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T01:00:00Z,1,0,76,0,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T01:15:00Z,6,3,68,3,1,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T01:30:00Z,0,0,68,4,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T01:45:00Z,3,0,96,1,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T02:00:00Z,0,0,75,1,2,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T02:15:00Z,10,0,143,5,5,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T02:30:00Z,7,0,186,0,1,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T02:45:00Z,4,3,118,3,10,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T03:00:00Z,1,0,57,2,3,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T03:15:00Z,1,0,41,1,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T03:30:00Z,0,0,38,0,1,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T03:45:00Z,0,0,29,0,1,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T04:00:00Z,0,0,31,0,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T04:15:00Z,0,0,26,0,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T04:30:00Z,2,0,19,0,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T04:45:00Z,4,0,29,1,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T05:00:00Z,0,0,21,0,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T05:15:00Z,0,0,32,0,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T05:30:00Z,1,0,14,0,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T05:45:00Z,0,0,16,0,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T06:00:00Z,0,0,10,1,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T06:15:00Z,0,0,7,0,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T06:30:00Z,0,0,11,0,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T06:45:00Z,0,0,3,0,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T07:00:00Z,0,1,4,0,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T07:15:00Z,0,0,4,0,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T07:30:00Z,0,0,7,0,1,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T07:45:00Z,0,0,7,0,1,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T08:00:00Z,0,0,5,0,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T08:15:00Z,0,0,1,0,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T08:30:00Z,0,0,8,1,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T08:45:00Z,0,0,8,1,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T09:00:00Z,0,0,5,0,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T09:15:00Z,0,0,2,0,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T09:30:00Z,0,0,3,0,1,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T09:45:00Z,0,2,18,0,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T10:00:00Z,0,1,11,0,2,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T10:15:00Z,0,0,7,0,4,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T10:30:00Z,0,0,23,0,1,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T10:45:00Z,0,1,35,1,1,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T11:00:00Z,0,2,28,2,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T11:15:00Z,1,0,60,2,4,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T11:30:00Z,2,0,136,6,10,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T11:45:00Z,14,0,192,4,14,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T12:00:00Z,2,0,214,12,11,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T12:15:00Z,4,0,216,5,17,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T12:30:00Z,3,0,241,7,23,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T12:45:00Z,11,2,270,9,19,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T13:00:00Z,6,1,234,7,11,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T13:15:00Z,14,8,233,16,19,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T13:30:00Z,13,4,252,10,19,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T13:45:00Z,97,24,308,10,34,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T14:00:00Z,41,14,236,8,17,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T14:15:00Z,20,2,133,11,21,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T14:30:00Z,27,4,179,11,18,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T14:45:00Z,213,36,163,11,15,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T15:00:00Z,65,8,151,6,8,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T15:15:00Z,32,4,88,6,4,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T15:30:00Z,57,4,97,16,17,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T15:45:00Z,431,46,155,11,19,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T16:00:00Z,107,6,165,3,22,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T16:15:00Z,59,0,107,8,14,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T16:30:00Z,87,5,145,7,11,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T16:45:00Z,409,54,191,1,20,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T17:00:00Z,157,9,196,9,17,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T17:15:00Z,118,12,139,8,14,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T17:30:00Z,98,8,199,5,15,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T17:45:00Z,371,27,218,7,38,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T18:00:00Z,101,6,175,8,14,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T18:15:00Z,54,2,131,8,9,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T18:30:00Z,76,3,143,9,15,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T18:45:00Z,225,18,155,6,17,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T19:00:00Z,94,14,153,8,9,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T19:15:00Z,47,2,96,10,3,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T19:30:00Z,45,0,125,5,14,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T19:45:00Z,77,6,130,6,6,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T20:00:00Z,53,10,206,9,11,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T20:15:00Z,87,7,133,9,7,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T20:30:00Z,81,8,133,6,6,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T20:45:00Z,99,8,214,8,8,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T21:00:00Z,83,5,272,13,11,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T21:15:00Z,80,7,308,5,4,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T21:30:00Z,140,14,416,14,11,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T21:45:00Z,280,22,467,8,17,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T22:00:00Z,111,17,488,12,21,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T22:15:00Z,35,5,343,6,10,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T22:30:00Z,9,0,257,6,2,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T22:45:00Z,6,4,243,3,2,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T23:00:00Z,2,0,175,5,3,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T23:15:00Z,1,0,184,5,1,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T23:30:00Z,1,0,171,1,1,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-06T23:45:00Z,2,0,185,3,4,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-07T00:00:00Z,7,1,167,2,3,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-07T00:15:00Z,4,0,109,3,2,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-07T00:30:00Z,0,1,92,1,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-07T00:45:00Z,0,0,84,1,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-07T01:00:00Z,0,0,86,1,1,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-07T01:15:00Z,0,0,88,2,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-07T01:30:00Z,13,0,79,1,1,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-07T01:45:00Z,1,0,73,1,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-07T02:00:00Z,2,0,74,2,2,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-07T02:15:00Z,0,0,52,3,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-07T02:30:00Z,3,0,38,0,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-07T02:45:00Z,0,0,58,1,1,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-07T03:00:00Z,1,0,58,1,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-07T03:15:00Z,3,0,33,2,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-07T03:30:00Z,1,0,37,0,1,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-07T03:45:00Z,0,0,36,1,4,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-07T04:00:00Z,1,0,42,0,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-07T04:15:00Z,0,0,29,1,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-07T04:30:00Z,0,0,19,0,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-07T04:45:00Z,0,0,19,0,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-07T05:00:00Z,0,0,13,0,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-07T05:15:00Z,0,0,17,0,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-07T05:30:00Z,0,0,11,0,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-07T05:45:00Z,0,0,8,0,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-07T06:00:00Z,0,0,11,0,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-07T06:15:00Z,0,0,10,0,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-07T06:30:00Z,0,0,17,0,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-07T06:45:00Z,0,0,9,0,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-07T07:00:00Z,0,0,3,0,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-07T07:15:00Z,0,0,7,0,1,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-07T07:30:00Z,0,0,3,0,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-07T07:45:00Z,0,0,3,0,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-07T08:00:00Z,0,1,6,1,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-07T08:15:00Z,0,0,3,0,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-07T08:30:00Z,0,0,7,0,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-07T08:45:00Z,0,0,9,0,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-07T09:00:00Z,0,0,4,0,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-07T09:15:00Z,0,0,5,0,1,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-07T09:30:00Z,0,1,13,0,1,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-07T09:45:00Z,0,0,5,0,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-07T10:00:00Z,0,1,9,0,1,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-07T10:15:00Z,0,0,14,0,0,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-07T10:30:00Z,0,0,23,0,1,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-07T10:45:00Z,0,0,26,1,1,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-07T11:00:00Z,0,0,21,1,1,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-07T11:15:00Z,0,0,60,2,1,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-07T11:30:00Z,4,0,132,7,10,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-07T11:45:00Z,4,1,135,7,13,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-07T12:00:00Z,6,0,221,4,17,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-07T12:15:00Z,13,4,290,9,14,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-07T12:30:00Z,13,1,337,12,17,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-07T12:45:00Z,47,2,458,7,22,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-07T13:00:00Z,25,3,356,9,11,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-07T13:15:00Z,21,2,361,9,12,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-07T13:30:00Z,42,1,413,7,19,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-07T13:45:00Z,84,5,486,10,16,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-07T14:00:00Z,118,5,489,10,25,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-07T14:15:00Z,361,42,463,9,40,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-07T14:30:00Z,127,18,388,15,28,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-07T14:45:00Z,183,15,264,12,18,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-07T15:00:00Z,98,6,279,10,24,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-07T15:15:00Z,148,21,291,12,18,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-07T15:30:00Z,196,16,337,11,30,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-07T15:45:00Z,643,59,408,12,40,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-07T16:00:00Z,178,34,346,6,22,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
2019-11-07T16:15:00Z,101,1,245,8,22,Paint_Branch_Dr_At_Campus_Dr,38.988739,-76.936654
